K Value,Correct Ham,Correct Spam,Incorrect Ham,Incorrect Spam,Percentage Accuracy
80.0,188,145,0,167,0.666
80.05000000000001,188,145,0,167,0.666
80.10000000000001,188,145,0,167,0.666
80.15,188,145,0,167,0.666
80.2,188,145,0,167,0.666
80.25,188,145,0,167,0.666
80.30000000000001,188,145,0,167,0.666
80.35000000000001,188,145,0,167,0.666
80.4,188,145,0,167,0.666
80.45,188,145,0,167,0.666
80.5,188,145,0,167,0.666
80.55000000000001,187,145,0,168,0.664
80.60000000000001,187,145,0,168,0.664
80.65,187,145,0,168,0.664
80.7,187,145,0,168,0.664
80.75,187,145,0,168,0.664
80.80000000000001,187,145,0,168,0.664
80.85000000000001,187,145,0,168,0.664
80.9,187,145,0,168,0.664
80.95,187,145,0,168,0.664
81.0,187,145,0,168,0.664
81.05000000000001,187,145,0,168,0.664
81.10000000000001,187,145,0,168,0.664
81.15,187,145,0,168,0.664
81.2,187,145,0,168,0.664
81.25,187,145,0,168,0.664
81.30000000000001,187,145,0,168,0.664
81.35000000000001,187,145,0,168,0.664
81.4,187,145,0,168,0.664
81.45,187,145,0,168,0.664
81.5,187,145,0,168,0.664
81.55000000000001,187,145,0,168,0.664
81.60000000000001,186,145,0,169,0.662
81.65,186,145,0,169,0.662
81.7,186,145,0,169,0.662
81.75,186,145,0,169,0.662
81.80000000000001,186,145,0,169,0.662
81.85000000000001,186,145,0,169,0.662
81.9,186,145,0,169,0.662
81.95,185,145,0,170,0.66
82.0,185,145,0,170,0.66
82.05000000000001,185,145,0,170,0.66
82.10000000000001,185,145,0,170,0.66
82.15,185,145,0,170,0.66
82.2,185,145,0,170,0.66
82.25,185,145,0,170,0.66
82.30000000000001,185,145,0,170,0.66
82.35000000000001,185,145,0,170,0.66
82.4,185,145,0,170,0.66
82.45,185,145,0,170,0.66
82.5,185,145,0,170,0.66
82.55000000000001,185,145,0,170,0.66
82.60000000000001,185,145,0,170,0.66
82.65,185,145,0,170,0.66
82.7,185,145,0,170,0.66
82.75,185,145,0,170,0.66
82.80000000000001,184,145,0,171,0.658
82.85000000000001,184,145,0,171,0.658
82.9,184,145,0,171,0.658
82.95,184,145,0,171,0.658
83.0,184,145,0,171,0.658
83.05000000000001,184,145,0,171,0.658
83.10000000000001,183,145,0,172,0.656
83.15,183,145,0,172,0.656
83.2,183,145,0,172,0.656
83.25,183,145,0,172,0.656
83.30000000000001,183,145,0,172,0.656
83.35000000000001,183,145,0,172,0.656
83.4,183,145,0,172,0.656
83.45,183,145,0,172,0.656
83.5,182,145,0,173,0.654
83.55000000000001,182,145,0,173,0.654
83.60000000000001,182,145,0,173,0.654
83.65,182,145,0,173,0.654
83.7,182,145,0,173,0.654
83.75,182,145,0,173,0.654
83.80000000000001,182,145,0,173,0.654
83.85000000000001,182,145,0,173,0.654
83.9,182,145,0,173,0.654
83.95,182,145,0,173,0.654
84.0,182,145,0,173,0.654
84.05000000000001,182,145,0,173,0.654
84.10000000000001,182,145,0,173,0.654
84.15,182,145,0,173,0.654
84.2,182,145,0,173,0.654
84.25,182,145,0,173,0.654
84.30000000000001,182,145,0,173,0.654
84.35000000000001,182,145,0,173,0.654
84.4,182,145,0,173,0.654
84.45,182,145,0,173,0.654
84.5,182,145,0,173,0.654
84.55000000000001,182,145,0,173,0.654
84.60000000000001,182,145,0,173,0.654
84.65,181,145,0,174,0.652
84.7,181,145,0,174,0.652
84.75,181,145,0,174,0.652
84.80000000000001,181,145,0,174,0.652
84.85000000000001,181,145,0,174,0.652
84.9,181,145,0,174,0.652
84.95,181,145,0,174,0.652
85.0,181,145,0,174,0.652
85.05000000000001,181,145,0,174,0.652
85.10000000000001,181,145,0,174,0.652
85.15,181,145,0,174,0.652
85.2,181,145,0,174,0.652
85.25,181,145,0,174,0.652
85.30000000000001,181,145,0,174,0.652
85.35000000000001,181,145,0,174,0.652
85.4,180,145,0,175,0.65
85.45,180,145,0,175,0.65
85.5,180,145,0,175,0.65
85.55000000000001,180,145,0,175,0.65
85.60000000000001,180,145,0,175,0.65
85.65,180,145,0,175,0.65
85.7,180,145,0,175,0.65
85.75,180,145,0,175,0.65
85.80000000000001,180,145,0,175,0.65
85.85000000000001,180,145,0,175,0.65
85.9,179,145,0,176,0.648
85.95,179,145,0,176,0.648
86.0,179,145,0,176,0.648
86.05000000000001,179,145,0,176,0.648
86.10000000000001,179,145,0,176,0.648
86.15,179,145,0,176,0.648
86.2,178,145,0,177,0.646
86.25,178,145,0,177,0.646
86.30000000000001,178,145,0,177,0.646
86.35000000000001,178,145,0,177,0.646
86.4,178,145,0,177,0.646
86.45,178,145,0,177,0.646
86.5,178,145,0,177,0.646
86.55000000000001,177,145,0,178,0.644
86.60000000000001,177,145,0,178,0.644
86.65,177,145,0,178,0.644
86.7,177,145,0,178,0.644
86.75,177,145,0,178,0.644
86.80000000000001,177,145,0,178,0.644
86.85000000000001,175,145,0,180,0.64
86.9,175,145,0,180,0.64
86.95,175,145,0,180,0.64
87.0,175,145,0,180,0.64
87.05000000000001,174,145,0,181,0.638
87.10000000000001,174,145,0,181,0.638
87.15,174,145,0,181,0.638
87.2,173,145,0,182,0.636
87.25,173,145,0,182,0.636
87.30000000000001,173,145,0,182,0.636
87.35000000000001,173,145,0,182,0.636
87.4,173,145,0,182,0.636
87.45,173,145,0,182,0.636
87.5,173,145,0,182,0.636
87.55000000000001,173,145,0,182,0.636
87.60000000000001,173,145,0,182,0.636
87.65,173,145,0,182,0.636
87.7,173,145,0,182,0.636
87.75,173,145,0,182,0.636
87.80000000000001,173,145,0,182,0.636
87.85000000000001,173,145,0,182,0.636
87.9,173,145,0,182,0.636
87.95,173,145,0,182,0.636
88.0,173,145,0,182,0.636
88.05000000000001,172,145,0,183,0.634
88.10000000000001,172,145,0,183,0.634
88.15,172,145,0,183,0.634
88.2,172,145,0,183,0.634
88.25,172,145,0,183,0.634
88.30000000000001,170,145,0,185,0.63
88.35000000000001,170,145,0,185,0.63
88.4,169,145,0,186,0.628
88.45,169,145,0,186,0.628
88.5,169,145,0,186,0.628
88.55000000000001,169,145,0,186,0.628
88.60000000000001,169,145,0,186,0.628
88.65,169,145,0,186,0.628
88.7,169,145,0,186,0.628
88.75,169,145,0,186,0.628
88.80000000000001,169,145,0,186,0.628
88.85000000000001,168,145,0,187,0.626
88.9,168,145,0,187,0.626
88.95,168,145,0,187,0.626
89.0,168,145,0,187,0.626
89.05000000000001,167,145,0,188,0.624
89.10000000000001,167,145,0,188,0.624
89.15,167,145,0,188,0.624
89.2,167,145,0,188,0.624
89.25,167,145,0,188,0.624
89.30000000000001,167,145,0,188,0.624
89.35000000000001,167,145,0,188,0.624
89.4,167,145,0,188,0.624
89.45,167,145,0,188,0.624
89.5,167,145,0,188,0.624
89.55000000000001,167,145,0,188,0.624
89.60000000000001,167,145,0,188,0.624
89.65,167,145,0,188,0.624
89.7,167,145,0,188,0.624
89.75,167,145,0,188,0.624
89.80000000000001,167,145,0,188,0.624
89.85000000000001,167,145,0,188,0.624
89.9,167,145,0,188,0.624
89.95,167,145,0,188,0.624
90.0,167,145,0,188,0.624
90.05000000000001,167,145,0,188,0.624
90.10000000000001,167,145,0,188,0.624
90.15,167,145,0,188,0.624
90.2,167,145,0,188,0.624
90.25,167,145,0,188,0.624
90.30000000000001,167,145,0,188,0.624
90.35000000000001,167,145,0,188,0.624
90.4,167,145,0,188,0.624
90.45,167,145,0,188,0.624
90.5,167,145,0,188,0.624
90.55000000000001,167,145,0,188,0.624
90.60000000000001,167,145,0,188,0.624
90.65,167,145,0,188,0.624
90.7,167,145,0,188,0.624
90.75,167,145,0,188,0.624
90.80000000000001,167,145,0,188,0.624
90.85000000000001,167,145,0,188,0.624
90.9,167,145,0,188,0.624
90.95,167,145,0,188,0.624
91.0,167,145,0,188,0.624
91.05000000000001,167,145,0,188,0.624
91.10000000000001,167,145,0,188,0.624
91.15,167,145,0,188,0.624
91.2,167,145,0,188,0.624
91.25,167,145,0,188,0.624
91.30000000000001,167,145,0,188,0.624
91.35000000000001,167,145,0,188,0.624
91.4,167,145,0,188,0.624
91.45,167,145,0,188,0.624
91.5,167,145,0,188,0.624
91.55000000000001,167,145,0,188,0.624
91.60000000000001,167,145,0,188,0.624
91.65,167,145,0,188,0.624
91.7,167,145,0,188,0.624
91.75,167,145,0,188,0.624
91.80000000000001,167,145,0,188,0.624
91.85000000000001,167,145,0,188,0.624
91.9,167,145,0,188,0.624
91.95,167,145,0,188,0.624
92.0,167,145,0,188,0.624
92.05000000000001,167,145,0,188,0.624
92.10000000000001,167,145,0,188,0.624
92.15,166,145,0,189,0.622
92.2,166,145,0,189,0.622
92.25,166,145,0,189,0.622
92.30000000000001,166,145,0,189,0.622
92.35000000000001,166,145,0,189,0.622
92.4,166,145,0,189,0.622
92.45,166,145,0,189,0.622
92.5,166,145,0,189,0.622
92.55000000000001,166,145,0,189,0.622
92.60000000000001,166,145,0,189,0.622
92.65,166,145,0,189,0.622
92.7,166,145,0,189,0.622
92.75,165,145,0,190,0.62
92.80000000000001,165,145,0,190,0.62
92.85000000000001,164,145,0,191,0.618
92.9,164,145,0,191,0.618
92.95,164,145,0,191,0.618
93.0,164,145,0,191,0.618
93.05000000000001,164,145,0,191,0.618
93.10000000000001,164,145,0,191,0.618
93.15,164,145,0,191,0.618
93.2,164,145,0,191,0.618
93.25,164,145,0,191,0.618
93.30000000000001,164,145,0,191,0.618
93.35000000000001,164,145,0,191,0.618
93.4,164,145,0,191,0.618
93.45,164,145,0,191,0.618
93.5,163,145,0,192,0.616
93.55000000000001,163,145,0,192,0.616
93.60000000000001,163,145,0,192,0.616
93.65,163,145,0,192,0.616
93.7,163,145,0,192,0.616
93.75,163,145,0,192,0.616
93.80000000000001,163,145,0,192,0.616
93.85000000000001,163,145,0,192,0.616
93.9,163,145,0,192,0.616
93.95,163,145,0,192,0.616
94.0,163,145,0,192,0.616
94.05000000000001,163,145,0,192,0.616
94.10000000000001,163,145,0,192,0.616
94.15,163,145,0,192,0.616
94.2,163,145,0,192,0.616
94.25,163,145,0,192,0.616
94.30000000000001,163,145,0,192,0.616
94.35000000000001,163,145,0,192,0.616
94.4,163,145,0,192,0.616
94.45,163,145,0,192,0.616
94.5,163,145,0,192,0.616
94.55000000000001,163,145,0,192,0.616
94.60000000000001,162,145,0,193,0.614
94.65,162,145,0,193,0.614
94.7,162,145,0,193,0.614
94.75,162,145,0,193,0.614
94.80000000000001,162,145,0,193,0.614
94.85000000000001,162,145,0,193,0.614
94.9,162,145,0,193,0.614
94.95,162,145,0,193,0.614
95.0,162,145,0,193,0.614
95.05000000000001,162,145,0,193,0.614
95.10000000000001,162,145,0,193,0.614
95.15,162,145,0,193,0.614
95.2,161,145,0,194,0.612
95.25,161,145,0,194,0.612
95.30000000000001,160,145,0,195,0.61
95.35000000000001,160,145,0,195,0.61
95.4,160,145,0,195,0.61
95.45,159,145,0,196,0.608
95.5,159,145,0,196,0.608
95.55000000000001,159,145,0,196,0.608
95.60000000000001,159,145,0,196,0.608
95.65,159,145,0,196,0.608
95.7,159,145,0,196,0.608
95.75,159,145,0,196,0.608
95.80000000000001,158,145,0,197,0.606
95.85000000000001,158,145,0,197,0.606
95.9,158,145,0,197,0.606
95.95,157,145,0,198,0.604
96.0,157,145,0,198,0.604
96.05000000000001,157,145,0,198,0.604
96.10000000000001,157,145,0,198,0.604
96.15,157,145,0,198,0.604
96.2,157,145,0,198,0.604
96.25,157,145,0,198,0.604
96.30000000000001,157,145,0,198,0.604
96.35000000000001,157,145,0,198,0.604
96.4,157,145,0,198,0.604
96.45,157,145,0,198,0.604
96.5,157,145,0,198,0.604
96.55000000000001,157,145,0,198,0.604
96.60000000000001,157,145,0,198,0.604
96.65,157,145,0,198,0.604
96.7,157,145,0,198,0.604
96.75,157,145,0,198,0.604
96.80000000000001,157,145,0,198,0.604
96.85000000000001,157,145,0,198,0.604
96.9,157,145,0,198,0.604
96.95,157,145,0,198,0.604
97.0,157,145,0,198,0.604
97.05000000000001,157,145,0,198,0.604
97.10000000000001,157,145,0,198,0.604
97.15,157,145,0,198,0.604
97.2,157,145,0,198,0.604
97.25,156,145,0,199,0.602
97.30000000000001,156,145,0,199,0.602
97.35000000000001,156,145,0,199,0.602
97.4,156,145,0,199,0.602
97.45,156,145,0,199,0.602
97.5,156,145,0,199,0.602
97.55000000000001,156,145,0,199,0.602
97.60000000000001,156,145,0,199,0.602
97.65,156,145,0,199,0.602
97.7,156,145,0,199,0.602
97.75,156,145,0,199,0.602
97.80000000000001,156,145,0,199,0.602
97.85000000000001,156,145,0,199,0.602
97.9,156,145,0,199,0.602
97.95,156,145,0,199,0.602
98.0,156,145,0,199,0.602
98.05000000000001,156,145,0,199,0.602
98.10000000000001,156,145,0,199,0.602
98.15,156,145,0,199,0.602
98.2,156,145,0,199,0.602
98.25,156,145,0,199,0.602
98.30000000000001,156,145,0,199,0.602
98.35000000000001,156,145,0,199,0.602
98.4,156,145,0,199,0.602
98.45,156,145,0,199,0.602
98.5,156,145,0,199,0.602
98.55000000000001,156,145,0,199,0.602
98.60000000000001,156,145,0,199,0.602
98.65,156,145,0,199,0.602
98.7,156,145,0,199,0.602
98.75,156,145,0,199,0.602
98.80000000000001,156,145,0,199,0.602
98.85000000000001,156,145,0,199,0.602
98.9,156,145,0,199,0.602
98.95,156,145,0,199,0.602
99.0,156,145,0,199,0.602
99.05000000000001,156,145,0,199,0.602
99.10000000000001,156,145,0,199,0.602
99.15,156,145,0,199,0.602
99.2,156,145,0,199,0.602
99.25,156,145,0,199,0.602
99.30000000000001,156,145,0,199,0.602
99.35000000000001,156,145,0,199,0.602
99.4,155,145,0,200,0.6
99.45,155,145,0,200,0.6
99.5,155,145,0,200,0.6
99.55000000000001,155,145,0,200,0.6
99.60000000000001,155,145,0,200,0.6
99.65,155,145,0,200,0.6
99.7,155,145,0,200,0.6
99.75,154,145,0,201,0.598
99.80000000000001,154,145,0,201,0.598
99.85000000000001,154,145,0,201,0.598
99.9,154,145,0,201,0.598
99.95,154,145,0,201,0.598
100.0,154,145,0,201,0.598
100.05000000000001,154,145,0,201,0.598
100.10000000000001,154,145,0,201,0.598
100.15,154,145,0,201,0.598
100.2,154,145,0,201,0.598
100.25,154,145,0,201,0.598
100.30000000000001,154,145,0,201,0.598
100.35000000000001,154,145,0,201,0.598
100.4,154,145,0,201,0.598
100.45,154,145,0,201,0.598
100.5,154,145,0,201,0.598
100.55000000000001,154,145,0,201,0.598
100.60000000000001,154,145,0,201,0.598
100.65,153,145,0,202,0.596
100.7,152,145,0,203,0.594
100.75,152,145,0,203,0.594
100.80000000000001,152,145,0,203,0.594
100.85000000000001,152,145,0,203,0.594
100.9,152,145,0,203,0.594
100.95,152,145,0,203,0.594
101.0,151,145,0,204,0.592
101.05000000000001,151,145,0,204,0.592
101.10000000000001,151,145,0,204,0.592
101.15,151,145,0,204,0.592
101.2,151,145,0,204,0.592
101.25,151,145,0,204,0.592
101.30000000000001,151,145,0,204,0.592
101.35000000000001,150,145,0,205,0.59
101.4,150,145,0,205,0.59
101.45,150,145,0,205,0.59
101.5,148,145,0,207,0.586
101.55000000000001,148,145,0,207,0.586
101.60000000000001,148,145,0,207,0.586
101.65,148,145,0,207,0.586
101.7,148,145,0,207,0.586
101.75,148,145,0,207,0.586
101.80000000000001,148,145,0,207,0.586
101.85000000000001,148,145,0,207,0.586
101.9,148,145,0,207,0.586
101.95,148,145,0,207,0.586
102.0,148,145,0,207,0.586
102.05000000000001,148,145,0,207,0.586
102.10000000000001,148,145,0,207,0.586
102.15,148,145,0,207,0.586
102.2,148,145,0,207,0.586
102.25,148,145,0,207,0.586
102.30000000000001,148,145,0,207,0.586
102.35000000000001,148,145,0,207,0.586
102.4,147,145,0,208,0.584
102.45,147,145,0,208,0.584
102.5,147,145,0,208,0.584
102.55000000000001,147,145,0,208,0.584
102.60000000000001,147,145,0,208,0.584
102.65,147,145,0,208,0.584
102.7,147,145,0,208,0.584
102.75,147,145,0,208,0.584
102.80000000000001,147,145,0,208,0.584
102.85000000000001,147,145,0,208,0.584
102.9,147,145,0,208,0.584
102.95,147,145,0,208,0.584
103.0,147,145,0,208,0.584
103.05000000000001,147,145,0,208,0.584
103.10000000000001,147,145,0,208,0.584
103.15,147,145,0,208,0.584
103.2,147,145,0,208,0.584
103.25,147,145,0,208,0.584
103.30000000000001,147,145,0,208,0.584
103.35000000000001,147,145,0,208,0.584
103.4,147,145,0,208,0.584
103.45,147,145,0,208,0.584
103.5,147,145,0,208,0.584
103.55000000000001,147,145,0,208,0.584
103.60000000000001,147,145,0,208,0.584
103.65,147,145,0,208,0.584
103.7,147,145,0,208,0.584
103.75,147,145,0,208,0.584
103.80000000000001,147,145,0,208,0.584
103.85000000000001,147,145,0,208,0.584
103.9,147,145,0,208,0.584
103.95,147,145,0,208,0.584
104.0,147,145,0,208,0.584
104.05000000000001,147,145,0,208,0.584
104.10000000000001,147,145,0,208,0.584
104.15,147,145,0,208,0.584
104.2,147,145,0,208,0.584
104.25,147,145,0,208,0.584
104.30000000000001,147,145,0,208,0.584
104.35000000000001,147,145,0,208,0.584
104.4,147,145,0,208,0.584
104.45,147,145,0,208,0.584
104.5,147,145,0,208,0.584
104.55000000000001,147,145,0,208,0.584
104.60000000000001,146,145,0,209,0.582
104.65,146,145,0,209,0.582
104.7,146,145,0,209,0.582
104.75,146,145,0,209,0.582
104.80000000000001,146,145,0,209,0.582
104.85000000000001,146,145,0,209,0.582
104.9,145,145,0,210,0.58
104.95,145,145,0,210,0.58
105.0,145,145,0,210,0.58
105.05000000000001,145,145,0,210,0.58
105.10000000000001,145,145,0,210,0.58
105.15,145,145,0,210,0.58
105.2,145,145,0,210,0.58
105.25,145,145,0,210,0.58
105.30000000000001,145,145,0,210,0.58
105.35000000000001,144,145,0,211,0.578
105.4,144,145,0,211,0.578
105.45,143,145,0,212,0.576
105.5,143,145,0,212,0.576
105.55000000000001,143,145,0,212,0.576
105.60000000000001,143,145,0,212,0.576
105.65,143,145,0,212,0.576
105.7,143,145,0,212,0.576
105.75,143,145,0,212,0.576
105.80000000000001,143,145,0,212,0.576
105.85000000000001,143,145,0,212,0.576
105.9,143,145,0,212,0.576
105.95,143,145,0,212,0.576
106.0,143,145,0,212,0.576
106.05000000000001,143,145,0,212,0.576
106.10000000000001,143,145,0,212,0.576
106.15,143,145,0,212,0.576
106.2,143,145,0,212,0.576
106.25,143,145,0,212,0.576
106.30000000000001,142,145,0,213,0.574
106.35000000000001,141,145,0,214,0.572
106.4,141,145,0,214,0.572
106.45,141,145,0,214,0.572
106.5,141,145,0,214,0.572
106.55000000000001,141,145,0,214,0.572
106.60000000000001,141,145,0,214,0.572
106.65,141,145,0,214,0.572
106.7,141,145,0,214,0.572
106.75,141,145,0,214,0.572
106.80000000000001,141,145,0,214,0.572
106.85000000000001,141,145,0,214,0.572
106.9,141,145,0,214,0.572
106.95,141,145,0,214,0.572
107.0,141,145,0,214,0.572
107.05000000000001,141,145,0,214,0.572
107.10000000000001,141,145,0,214,0.572
107.15,140,145,0,215,0.57
107.2,140,145,0,215,0.57
107.25,140,145,0,215,0.57
107.30000000000001,140,145,0,215,0.57
107.35000000000001,140,145,0,215,0.57
107.4,140,145,0,215,0.57
107.45,139,145,0,216,0.568
107.5,139,145,0,216,0.568
107.55000000000001,138,145,0,217,0.566
107.60000000000001,138,145,0,217,0.566
107.65,138,145,0,217,0.566
107.7,138,145,0,217,0.566
107.75,138,145,0,217,0.566
107.80000000000001,138,145,0,217,0.566
107.85000000000001,138,145,0,217,0.566
107.9,138,145,0,217,0.566
107.95,138,145,0,217,0.566
108.0,138,145,0,217,0.566
108.05000000000001,138,145,0,217,0.566
108.10000000000001,138,145,0,217,0.566
108.15,138,145,0,217,0.566
108.2,138,145,0,217,0.566
108.25,138,145,0,217,0.566
108.30000000000001,138,145,0,217,0.566
108.35000000000001,138,145,0,217,0.566
108.4,138,145,0,217,0.566
108.45,138,145,0,217,0.566
108.5,138,145,0,217,0.566
108.55000000000001,138,145,0,217,0.566
108.60000000000001,138,145,0,217,0.566
108.65,138,145,0,217,0.566
108.7,138,145,0,217,0.566
108.75,138,145,0,217,0.566
108.80000000000001,138,145,0,217,0.566
108.85000000000001,138,145,0,217,0.566
108.9,138,145,0,217,0.566
108.95,138,145,0,217,0.566
109.0,138,145,0,217,0.566
109.05000000000001,138,145,0,217,0.566
109.10000000000001,138,145,0,217,0.566
109.15,138,145,0,217,0.566
109.2,138,145,0,217,0.566
109.25,138,145,0,217,0.566
109.30000000000001,138,145,0,217,0.566
109.35000000000001,138,145,0,217,0.566
109.4,138,145,0,217,0.566
109.45,138,145,0,217,0.566
109.5,138,145,0,217,0.566
109.55000000000001,138,145,0,217,0.566
109.60000000000001,138,145,0,217,0.566
109.65,138,145,0,217,0.566
109.7,138,145,0,217,0.566
109.75,137,145,0,218,0.564
109.80000000000001,137,145,0,218,0.564
109.85000000000001,137,145,0,218,0.564
109.9,137,145,0,218,0.564
109.95,137,145,0,218,0.564
110.0,137,145,0,218,0.564
110.05000000000001,137,145,0,218,0.564
110.10000000000001,137,145,0,218,0.564
110.15,137,145,0,218,0.564
110.2,137,145,0,218,0.564
110.25,137,145,0,218,0.564
110.30000000000001,137,145,0,218,0.564
110.35000000000001,137,145,0,218,0.564
110.4,137,145,0,218,0.564
110.45,137,145,0,218,0.564
110.5,137,145,0,218,0.564
110.55000000000001,137,145,0,218,0.564
110.60000000000001,137,145,0,218,0.564
110.65,137,145,0,218,0.564
110.7,137,145,0,218,0.564
110.75,136,145,0,219,0.562
110.80000000000001,136,145,0,219,0.562
110.85000000000001,136,145,0,219,0.562
110.9,136,145,0,219,0.562
110.95,136,145,0,219,0.562
111.0,136,145,0,219,0.562
111.05000000000001,136,145,0,219,0.562
111.10000000000001,136,145,0,219,0.562
111.15,136,145,0,219,0.562
111.2,136,145,0,219,0.562
111.25,136,145,0,219,0.562
111.30000000000001,136,145,0,219,0.562
111.35000000000001,136,145,0,219,0.562
111.4,136,145,0,219,0.562
111.45,136,145,0,219,0.562
111.5,136,145,0,219,0.562
111.55000000000001,136,145,0,219,0.562
111.60000000000001,136,145,0,219,0.562
111.65,136,145,0,219,0.562
111.7,136,145,0,219,0.562
111.75,136,145,0,219,0.562
111.80000000000001,136,145,0,219,0.562
111.85000000000001,136,145,0,219,0.562
111.9,136,145,0,219,0.562
111.95,136,145,0,219,0.562
112.0,136,145,0,219,0.562
112.05000000000001,136,145,0,219,0.562
112.10000000000001,136,145,0,219,0.562
112.15,136,145,0,219,0.562
112.2,136,145,0,219,0.562
112.25,136,145,0,219,0.562
112.30000000000001,136,145,0,219,0.562
112.35000000000001,136,145,0,219,0.562
112.4,136,145,0,219,0.562
112.45,136,145,0,219,0.562
112.5,136,145,0,219,0.562
112.55000000000001,136,145,0,219,0.562
112.60000000000001,136,145,0,219,0.562
112.65,136,145,0,219,0.562
112.7,136,145,0,219,0.562
112.75,136,145,0,219,0.562
112.80000000000001,136,145,0,219,0.562
112.85000000000001,136,145,0,219,0.562
112.9,136,145,0,219,0.562
112.95,136,145,0,219,0.562
113.0,136,145,0,219,0.562
113.05000000000001,136,145,0,219,0.562
113.10000000000001,136,145,0,219,0.562
113.15,136,145,0,219,0.562
113.2,135,145,0,220,0.56
113.25,135,145,0,220,0.56
113.30000000000001,135,145,0,220,0.56
113.35000000000001,135,145,0,220,0.56
113.4,135,145,0,220,0.56
113.45,135,145,0,220,0.56
113.5,135,145,0,220,0.56
113.55000000000001,134,145,0,221,0.558
113.60000000000001,134,145,0,221,0.558
113.65,134,145,0,221,0.558
113.7,134,145,0,221,0.558
113.75,134,145,0,221,0.558
113.80000000000001,134,145,0,221,0.558
113.85000000000001,134,145,0,221,0.558
113.9,134,145,0,221,0.558
113.95,134,145,0,221,0.558
114.0,134,145,0,221,0.558
114.05000000000001,133,145,0,222,0.556
114.10000000000001,132,145,0,223,0.554
114.15,132,145,0,223,0.554
114.2,132,145,0,223,0.554
114.25,132,145,0,223,0.554
114.30000000000001,132,145,0,223,0.554
114.35000000000001,132,145,0,223,0.554
114.4,132,145,0,223,0.554
114.45,132,145,0,223,0.554
114.5,132,145,0,223,0.554
114.55000000000001,132,145,0,223,0.554
114.60000000000001,132,145,0,223,0.554
114.65,132,145,0,223,0.554
114.7,132,145,0,223,0.554
114.75,132,145,0,223,0.554
114.80000000000001,132,145,0,223,0.554
114.85000000000001,132,145,0,223,0.554
114.9,132,145,0,223,0.554
114.95,132,145,0,223,0.554
115.0,132,145,0,223,0.554
115.05000000000001,132,145,0,223,0.554
115.10000000000001,132,145,0,223,0.554
115.15,132,145,0,223,0.554
115.2,132,145,0,223,0.554
115.25,132,145,0,223,0.554
115.30000000000001,132,145,0,223,0.554
115.35000000000001,132,145,0,223,0.554
115.4,132,145,0,223,0.554
115.45,132,145,0,223,0.554
115.5,132,145,0,223,0.554
115.55000000000001,132,145,0,223,0.554
115.60000000000001,132,145,0,223,0.554
115.65,132,145,0,223,0.554
115.7,132,145,0,223,0.554
115.75,132,145,0,223,0.554
115.80000000000001,132,145,0,223,0.554
115.85000000000001,132,145,0,223,0.554
115.9,132,145,0,223,0.554
115.95,132,145,0,223,0.554
116.0,132,145,0,223,0.554
116.05000000000001,131,145,0,224,0.552
116.10000000000001,131,145,0,224,0.552
116.15,131,145,0,224,0.552
116.2,131,145,0,224,0.552
116.25,131,145,0,224,0.552
116.30000000000001,131,145,0,224,0.552
116.35000000000001,131,145,0,224,0.552
116.4,131,145,0,224,0.552
116.45,131,145,0,224,0.552
116.5,131,145,0,224,0.552
116.55000000000001,131,145,0,224,0.552
116.60000000000001,131,145,0,224,0.552
116.65,131,145,0,224,0.552
116.7,131,145,0,224,0.552
116.75,131,145,0,224,0.552
116.80000000000001,131,145,0,224,0.552
116.85000000000001,131,145,0,224,0.552
116.9,131,145,0,224,0.552
116.95,130,145,0,225,0.55
117.0,130,145,0,225,0.55
117.05000000000001,130,145,0,225,0.55
117.10000000000001,130,145,0,225,0.55
117.15,130,145,0,225,0.55
117.2,130,145,0,225,0.55
117.25,130,145,0,225,0.55
117.30000000000001,130,145,0,225,0.55
117.35000000000001,129,145,0,226,0.548
117.4,129,145,0,226,0.548
117.45,129,145,0,226,0.548
117.5,129,145,0,226,0.548
117.55000000000001,129,145,0,226,0.548
117.60000000000001,129,145,0,226,0.548
117.65,129,145,0,226,0.548
117.7,129,145,0,226,0.548
117.75,129,145,0,226,0.548
117.80000000000001,129,145,0,226,0.548
117.85000000000001,129,145,0,226,0.548
117.9,129,145,0,226,0.548
117.95,129,145,0,226,0.548
118.0,129,145,0,226,0.548
118.05000000000001,129,145,0,226,0.548
118.10000000000001,129,145,0,226,0.548
118.15,129,145,0,226,0.548
118.2,129,145,0,226,0.548
118.25,129,145,0,226,0.548
118.30000000000001,129,145,0,226,0.548
118.35000000000001,129,145,0,226,0.548
118.4,129,145,0,226,0.548
118.45,129,145,0,226,0.548
118.5,129,145,0,226,0.548
118.55000000000001,129,145,0,226,0.548
118.60000000000001,129,145,0,226,0.548
118.65,129,145,0,226,0.548
118.7,129,145,0,226,0.548
118.75,129,145,0,226,0.548
118.80000000000001,129,145,0,226,0.548
118.85000000000001,129,145,0,226,0.548
118.9,129,145,0,226,0.548
118.95,129,145,0,226,0.548
119.0,129,145,0,226,0.548
119.05000000000001,129,145,0,226,0.548
119.10000000000001,129,145,0,226,0.548
119.15,129,145,0,226,0.548
119.2,129,145,0,226,0.548
119.25,129,145,0,226,0.548
119.30000000000001,129,145,0,226,0.548
119.35000000000001,129,145,0,226,0.548
119.4,129,145,0,226,0.548
119.45,129,145,0,226,0.548
119.5,129,145,0,226,0.548
119.55000000000001,129,145,0,226,0.548
